Match,Competition,Date,Position,Minutes played,Conceded goals,xCG,Shots against,Saves,Saves with reflexes,Exits,Long passes,Long passes accurate,Short passes,Short passes accurate,Goal kicks,Short goal kicks,Long goal kicks
PSIS Semarang - Madura United 2:2,Indonesia. Liga 1,2023-12-16,GK,99,2,2.66,5,3,2,5,7,5,7,7,9,2,7
Londrina - Avaí 1:1,Brazil. Serie B,2023-10-15,GK,101,1,0.33,4,3,0,1,3,1,10,10,6,2,4
Mirassol - Londrina 2:0,Brazil. Serie B,2023-10-04,GK,101,2,2.57,4,2,2,3,3,1,12,12,5,4,1
Londrina - Sampaio Corrêa 1:0,Brazil. Serie B,2023-09-29,GK,101,0,0.52,1,1,0,0,4,3,8,8,5,5,0
CRB - Londrina 2:1,Brazil. Serie B,2023-07-01,GK,106,2,1.24,3,1,1,1,3,2,13,13,7,3,4
Londrina - Juventude 1:2,Brazil. Serie B,2023-06-29,GK,98,2,1.88,5,3,3,0,7,3,13,12,6,4,2
Avaí - Londrina 0:0,Brazil. Serie B,2023-06-24,GK,102,0,0.86,5,5,1,0,3,1,6,5,11,3,8
Londrina - Mirassol 1:2,Brazil. Serie B,2023-06-11,GK,71,0,0.08,1,1,1,0,2,0,6,5,7,0,7
Sampaio Corrêa - Londrina 2:0,Brazil. Serie B,2023-06-08,GK,103,2,2.28,7,5,1,2,2,1,7,6,6,6,0
Londrina - Sport Recife 1:2,Brazil. Serie B,2023-06-04,GK,99,2,1.22,4,2,2,1,12,5,9,7,10,4,6
Ituano - Londrina 3:1,Brazil. Serie B,2023-05-27,GK,102,3,1.8,4,1,1,0,2,1,13,12,8,8,0
Londrina - Ceará 1:3,Brazil. Serie B,2023-05-25,GK,100,3,2.03,3,0,0,2,7,4,7,7,7,6,1
Tombense - Londrina 0:2,Brazil. Serie B,2023-05-20,GK,99,0,0.56,6,6,3,1,7,4,4,4,11,4,7
Londrina - Ponte Preta 3:0,Brazil. Serie B,2023-05-14,GK,99,0,0.17,2,2,1,1,0,0,15,15,8,5,3
Londrina - Criciúma 1:1,Brazil. Serie B,2023-05-01,GK,102,1,0.59,2,1,0,0,6,3,7,7,18,5,13
Vitória - Londrina 2:0,Brazil. Serie B,2023-04-29,GK,99,2,1.85,8,6,2,0,0,0,3,3,13,8,5
Chapecoense - Londrina 3:0,Brazil. Serie B,2023-04-23,GK,102,3,2.88,11,8,3,4,6,5,5,5,8,2,6
Londrina - ABC 1:0,Brazil. Serie B,2023-04-16,GK,101,0,0.28,4,4,1,0,3,3,5,5,10,4,6
Santo André - Mirassol 0:1,Brazil. Paulista A1,2023-02-28,GK,48,1,1.18,2,1,0,0,4,2,4,4,4,3,1
Ituano - Santo André 2:0,Brazil. Paulista A1,2023-02-20,GK,102,2,2.6,7,5,4,0,2,1,11,10,10,8,2
Santo André - Santos 1:1,Brazil. Paulista A1,2023-02-16,GK,101,1,0.79,1,0,0,0,4,1,7,7,13,11,2
Inter de Limeira - Santo André 0:1,Brazil. Paulista A1,2023-02-13,GK,100,0,0.44,3,3,0,4,6,4,9,9,10,6,4
Santo André - Água Santa 0:2,Brazil. Paulista A1,2023-02-09,GK,100,2,1.21,3,1,0,0,6,3,12,12,7,7,0
Santo André - São Paulo 0:1,Brazil. Paulista A1,2023-02-05,GK,102,1,1.28,7,6,3,3,7,3,3,3,13,5,8
Red Bull Bragantino - Santo André 0:1,Brazil. Paulista A1,2023-01-29,GK,100,0,1.08,4,4,3,1,5,2,8,7,15,5,10
Santo André - Botafogo SP 1:1,Brazil. Paulista A1,2023-01-26,GK,100,1,0.02,2,1,0,0,2,0,11,11,6,4,2
Ferroviária - Santo André 1:2,Brazil. Paulista A1,2023-01-23,GK,109,1,0.7,3,2,0,1,5,3,8,7,6,4,2
São Bento - Santo André 2:1,Brazil. Paulista A1,2023-01-17,GK,100,2,1.91,5,3,0,0,0,0,8,7,12,12,0
Santo André - Guarani 1:0,Brazil. Paulista A1,2023-01-14,GK,101,0,0.72,2,2,1,0,5,5,4,4,9,7,2
Guarani - Grêmio Novorizontino 2:0,Brazil. Serie B,2022-09-21,GK,98,2,0.89,2,0,0,2,0,0,5,5,14,12,2
Grêmio Novorizontino - Grêmio 2:0,Brazil. Serie B,2022-09-17,GK,95,0,0.07,3,3,0,0,5,2,3,2,10,2,8
Sampaio Corrêa - Grêmio Novorizontino 2:1,Brazil. Serie B,2022-09-08,GK,99,2,1.86,6,4,2,3,8,3,4,4,8,1,7
Grêmio Novorizontino - CSA 1:1,Brazil. Serie B,2022-09-03,GK,102,1,1.36,5,4,2,1,1,1,16,16,12,12,0
Sport Recife - Grêmio Novorizontino 1:0,Brazil. Serie B,2022-08-31,GK,105,1,1.79,9,8,3,2,11,10,11,11,9,6,3
Grêmio Novorizontino - Ponte Preta 1:1,Brazil. Serie B,2022-08-26,GK,101,1,1.43,3,2,2,1,11,8,10,9,7,2,5
Ituano - Grêmio Novorizontino 1:0,Brazil. Serie B,2022-08-20,GK,98,1,0.51,2,1,1,0,1,1,20,20,6,5,1
Grêmio Novorizontino - Criciúma 3:1,Brazil. Serie B,2022-08-14,GK,97,1,2.05,7,6,1,2,5,3,17,17,8,4,4
Chapecoense - Grêmio Novorizontino 2:2,Brazil. Serie B,2022-08-11,GK,99,2,1.99,5,3,1,4,5,2,10,9,9,9,0
Grêmio Novorizontino - Londrina 0:1,Brazil. Serie B,2022-08-07,GK,96,1,0.29,5,4,1,2,3,3,31,30,10,9,1
Grêmio Novorizontino - Vila Nova 1:1,Brazil. Serie B,2022-07-30,GK,101,1,1.04,4,3,2,1,0,0,5,5,9,8,1
Cruzeiro - Grêmio Novorizontino 2:1,Brazil. Serie B,2022-07-17,GK,102,2,1.8,6,4,4,1,1,1,15,15,10,8,2
Grêmio Novorizontino - Brusque 1:0,Brazil. Serie B,2022-07-07,GK,98,0,1.12,6,6,4,1,6,4,12,12,8,7,1
Náutico - Grêmio Novorizontino 3:1,Brazil. Serie B,2022-07-02,GK,102,3,3.19,8,5,2,0,0,0,11,10,8,8,0
Grêmio Novorizontino - Vasco da Gama 2:0,Brazil. Serie B,2022-06-30,GK,98,0,0.25,3,3,2,1,9,5,9,9,5,4,1
Bahia - Grêmio Novorizontino 0:1,Brazil. Serie B,2022-06-25,GK,99,0,0.22,4,4,3,0,5,5,11,11,9,6,3
Grêmio Novorizontino - Tombense 1:3,Brazil. Serie B,2022-06-18,GK,107,3,2.42,5,2,0,1,2,2,5,5,6,4,2
Grêmio Novorizontino - Guarani 1:2,Brazil. Serie B,2022-06-12,GK,99,2,1.04,5,3,1,1,1,0,12,11,10,8,2
Botafogo SP - Inter de Limeira 3:0,Brazil. Paulista A1,2022-03-29,GK,99,3,3.54,9,6,2,2,6,5,10,10,8,5,3
Ferroviária - Inter de Limeira 1:1 (P),Brazil. Paulista A1,2022-03-26,GK,96,1,1.05,4,3,0,1,4,2,15,15,8,8,0
Santo André - Inter de Limeira 2:0,Brazil. Paulista A1,2022-03-19,GK,102,2,1.6,4,2,1,1,1,1,11,11,8,5,3
Inter de Limeira - São Bernardo FC 2:1,Brazil. Paulista A1,2022-03-13,GK,101,1,1.89,7,6,2,3,6,3,8,8,14,7,7
Grêmio Novorizontino - Inter de Limeira 1:2,Brazil. Paulista A1,2022-03-06,GK,99,1,1.29,4,3,1,3,11,9,6,6,6,1,5
Inter de Limeira - Palmeiras 0:0,Brazil. Paulista A1,2022-02-27,GK,100,0,0.04,1,1,0,2,4,3,11,11,11,8,3
Inter de Limeira - Mirassol 2:2,Brazil. Paulista A1,2022-02-13,GK,99,2,1.41,3,1,0,5,6,3,10,10,18,11,7
Red Bull Bragantino - Inter de Limeira 4:1,Brazil. Paulista A1,2022-02-10,GK,96,4,3.64,10,6,4,1,2,2,3,3,6,4,2
Inter de Limeira - Botafogo SP 3:0,Brazil. Paulista A1,2022-02-07,GK,98,0,1.4,5,5,3,2,3,2,7,7,7,6,1
Ituano - Inter de Limeira 2:1,Brazil. Paulista A1,2022-02-03,GK,99,2,2.3,8,6,3,5,6,4,5,5,9,2,7
Ponte Preta - Inter de Limeira 2:2,Brazil. Paulista A1,2022-01-29,GK,98,2,1.59,4,2,0,1,1,1,0,0,7,0,7
Inter de Limeira - Santos 0:0,Brazil. Paulista A1,2022-01-26,GK,102,0,0.0,0,0,0,0,2,0,11,11,8,6,2
CSA - Confiança 0:0,Brazil. Serie B,2021-11-13,GK,101,0,0.5,4,4,3,5,0,0,9,9,4,3,1
CSA - Operário PR 2:4,Brazil. Serie B,2021-10-24,GK,96,4,1.97,7,3,1,1,4,3,11,11,7,7,0
Goiás - CSA 3:1,Brazil. Serie B,2021-10-16,GK,98,3,1.58,5,2,0,1,2,2,9,9,12,12,0
CSA - Brusque 4:1,Brazil. Serie B,2021-10-10,GK,48,0,0.0,0,0,0,1,4,3,6,6,7,3,4
Sampaio Corrêa - CSA 2:0,Brazil. Serie B,2021-08-29,GK,99,2,1.37,9,7,2,1,3,1,8,7,9,8,1
CSA - Náutico 0:1,Brazil. Serie B,2021-08-25,GK,104,1,2.37,7,6,5,3,12,6,3,3,5,0,5
Brasil de Pelotas - CSA 0:1,Brazil. Serie B,2021-08-20,GK,98,0,1.37,6,6,3,3,13,6,5,5,11,1,10
CSA - Vasco da Gama 2:2,Brazil. Serie B,2021-07-22,GK,94,2,1.63,5,3,0,1,3,2,2,2,9,0,9
Figueirense - Avaí 2:0,Brazil. Serie B,2020-12-26,GK,21,1,0.95,1,0,0,0,1,1,3,3,2,1,1
Avaí - Cruzeiro 1:1,Brazil. Serie B,2020-12-19,GK,100,1,0.61,2,1,1,1,3,2,14,14,7,6,1
Ponte Preta - Avaí 1:2,Brazil. Serie B,2020-12-11,GK,98,1,1.02,7,6,3,2,4,4,5,5,12,4,8
Avaí - Chapecoense 0:2,Brazil. Serie B,2020-12-09,GK,99,2,2.62,8,6,4,0,3,3,5,4,7,2,5
Operário PR - Avaí 1:1,Brazil. Serie B,2020-12-04,GK,95,1,2.03,4,3,3,0,4,3,9,9,8,5,3
Avaí - Paraná 2:1,Brazil. Serie B,2020-11-13,GK,100,1,1.51,5,4,3,1,4,2,6,6,5,4,1
Náutico - Avaí 2:2,Brazil. Serie B,2020-11-06,GK,97,2,0.91,7,5,2,2,7,6,5,4,13,1,12
Avaí - América Mineiro 1:0,Brazil. Serie B,2020-10-31,GK,96,0,0.87,5,5,3,0,8,6,8,8,10,2,8
Guarani - Avaí 2:1,Brazil. Serie B,2020-10-25,GK,50,1,0.0,1,0,0,0,1,0,5,5,5,2,3
Avaí - CSA 1:1,Brazil. Serie B,2020-10-14,GK,95,1,0.62,4,3,0,2,1,0,8,8,7,7,0
Vitória - Avaí 1:2,Brazil. Serie B,2020-10-10,GK,100,1,1.18,7,6,3,3,5,3,5,5,14,3,11
Avaí - Brasil de Pelotas 2:1,Brazil. Serie B,2020-10-07,GK,97,1,1.03,5,4,1,2,13,9,7,7,6,1,5
CRB - Avaí 3:1,Brazil. Serie B,2020-10-03,GK,99,3,1.37,3,0,0,0,0,0,9,9,5,2,3
Avaí - Figueirense 1:0,Brazil. Serie B,2020-09-30,GK,100,0,0.82,2,2,1,1,2,0,5,5,9,4,5
Cruzeiro - Avaí 0:1,Brazil. Serie B,2020-09-26,GK,98,0,0.74,4,4,2,9,8,7,1,1,16,5,11
Avaí - Sampaio Corrêa 2:5,Brazil. Serie B,2020-09-20,GK,98,5,3.9,9,4,0,0,1,1,18,17,6,4,2
Confiança - Avaí 2:2,Brazil. Serie B,2020-09-16,GK,97,2,1.01,6,4,1,0,4,3,9,9,11,8,3
Avaí - Ponte Preta 0:1,Brazil. Serie B,2020-09-12,GK,97,1,1.8,6,5,1,0,3,3,9,9,12,7,5
Chapecoense - Avaí 1:0,Brazil. Serie B,2020-09-06,GK,98,1,0.67,4,3,1,0,4,4,12,12,10,8,2
Avaí - Operário PR 2:0,Brazil. Serie B,2020-09-02,GK,97,0,0.81,4,4,3,2,5,5,8,8,13,5,8
Oeste - Avaí 0:2,Brazil. Serie B,2020-08-29,GK,98,0,0.14,5,5,0,1,10,6,8,8,16,4,12
Avaí - Cuiabá 0:2,Brazil. Serie B,2020-08-22,GK,98,2,1.41,6,4,2,0,3,2,21,21,6,5,1
Avaí - Botafogo SP 0:1,Brazil. Serie B,2020-08-19,GK,100,1,2.81,8,7,6,1,9,6,10,10,11,6,5
Paraná - Avaí 1:0,Brazil. Serie B,2020-08-12,GK,93,1,0.23,3,2,0,2,6,4,11,11,6,0,6
Avaí - Náutico 3:1,Brazil. Serie B,2020-08-09,GK,100,1,0.93,5,4,0,0,8,4,8,7,10,1,9
Avaí - Chapecoense 1:1,Brazil. Catarinense 1,2020-07-31,GK,95,1,0.85,4,3,1,1,4,2,11,11,2,2,0
Chapecoense - Avaí 2:0,Brazil. Catarinense 1,2020-07-09,GK,97,2,1.46,5,3,0,2,3,1,10,10,5,4,1
