Match,Competition,Date,Position,Minutes played,Conceded goals,xCG,Shots against,Saves,Saves with reflexes,Exits,Long passes,Long passes accurate,Short passes,Short passes accurate,Goal kicks,Short goal kicks,Long goal kicks
Cambodia - Philippines 3:2,Asia. ASEAN Championship,2022-12-20,GK,96,3,1.61,7,4,2,1,9,5,17,17,12,5,7
Vietnam - Philippines 1:0,World. Friendlies,2022-12-14,GK,96,1,0.31,3,2,0,1,12,9,14,14,22,10,12
Terengganu - Kuala Lumpur City 3:1,Malaysia. Malaysia Cup,2022-11-12,GK,96,3,1.23,4,1,0,1,6,4,18,18,11,5,6
Kuala Lumpur City - Terengganu 0:1,Malaysia. Malaysia Cup,2022-11-06,GK,99,1,1.07,4,3,2,2,2,2,16,16,6,3,3
Kuala Lumpur City - PDRM 1:0,Malaysia. Malaysia Cup,2022-11-01,GK,103,0,0.01,2,2,1,2,3,1,17,17,5,2,3
Kuala Lumpur City - Al Seeb 0:3,Asia. AFC Champions League Two,2022-10-22,GK,95,3,0.9,6,3,0,3,9,6,11,11,4,2,2
Petaling Jaya City - Kuala Lumpur City 1:0,Malaysia. Super League,2022-10-15,GK,95,1,1.12,4,3,0,0,1,1,23,23,5,2,3
Kuala Lumpur City - Terengganu 1:2,Malaysia. Super League,2022-10-11,GK,98,2,1.62,5,3,1,3,8,7,19,19,6,2,4
Sogdiana - Kuala Lumpur City 0:0 (P),Asia. AFC Champions League Two,2022-10-05,GK,127,0,0.68,9,9,5,6,19,15,4,4,21,1,20
Kuala Lumpur City - Sarawak United 5:0,Malaysia. Super League,2022-09-28,GK,101,0,0.71,1,1,0,1,4,3,9,9,6,0,6
Pulau Pinang - Kuala Lumpur City 1:0,Malaysia. Super League,2022-09-24,GK,98,1,0.68,6,5,3,0,3,3,14,13,9,2,7
Melaka United - Kuala Lumpur City 0:0,Malaysia. Super League,2022-09-15,GK,99,0,0.53,2,2,2,0,3,3,16,16,8,5,3
